order_id,customer_id,product_id,order_date,quantity,unit_price,discount,net_sales,payment_method
ORD000671,C0002,P019,17/02/2026 10:22,2,3990.0,0.1,7182.0,Bank Transfer
ORD000672,C0092,P001,13/02/2026 21:25,1,269.1,0.1,242.19000000000003,PromptPay
ORD000673,C0041,P029,25/02/2026 00:45,1,3990.0,0.0,3990.0,PromptPay
ORD000674,C0057,P013,09/02/2026 10:08,3,449.1,0.05,1279.9350000000002,Credit Card
ORD000675,C0116,P025,09/02/2026 12:58,1,25900.0,0.05,24605.0,Bank Transfer
ORD000676,C0137,P028,15/02/2026 08:26,2,284.05,0.0,568.1,Bank Transfer
ORD000677,C0002,P018,22/02/2026 18:44,2,3790.5,0.0,7581.0,Bank Transfer
ORD000678,C0098,P022,13/02/2026 15:53,1,499.0,0.0,499.0,Credit Card
ORD000679,C0140,P036,02/02/2026 07:10,2,269.1,0.0,538.2,PromptPay
ORD000680,C0096,P003,24/02/2026 19:32,1,25900.0,0.0,25900.0,PromptPay
ORD000682,C0021,P020,09/02/2026 05:17,4,474.05,0.05,1801.3899999999999,Credit Card
ORD000683,C0101,P004,13/02/2026 15:47,1,1490.0,0.0,1490.0,Credit Card
ORD000684,C0106,P002,02/02/2026 09:17,1,1490.0,0.0,1490.0,Bank Transfer
ORD000685,C0092,P010,13/02/2026 10:36,1,940.5,0.0,940.5,PromptPay
ORD000686,C0121,P026,20/02/2026 03:36,4,12900.0,0.0,51600.0,PromptPay
ORD000687,C0001,P026,05/02/2026 06:30,1,13545.0,0.0,13545.0,Credit Card
ORD000688,C0131,P016,08/02/2026 15:59,1,1490.0,0.1,1341.0,Credit Card
ORD000689,C0104,P022,02/02/2026 18:44,4,449.1,0.0,1796.4,Credit Card
ORD000690,C0093,P035,21/02/2026 07:13,2,24605.0,0.0,49210.0,Bank Transfer
ORD000691,C0152,P022,14/02/2026 20:23,1,499.0,0.1,449.1,PromptPay
ORD000692,C0124,P008,13/02/2026 12:15,1,499.0,0.0,499.0,Bank Transfer
ORD000693,C0071,P024,16/02/2026 18:58,2,313.95,0.0,627.9,Bank Transfer
ORD000694,C0102,P025,19/02/2026 11:27,3,23310.0,0.0,69930.0,Bank Transfer
ORD000695,C0032,P036,26/02/2026 01:31,2,284.05,0.0,568.1,PromptPay
ORD000696,C0134,P016,04/02/2026 06:18,1,1415.5,0.05,1344.725,PromptPay
ORD000697,C0031,P030,25/02/2026 13:43,4,523.95,0.05,1991.01,Bank Transfer
ORD000698,C0089,P024,16/02/2026 10:04,4,269.1,0.1,968.7600000000001,Credit Card
ORD000699,C0086,P012,22/02/2026 10:52,3,891.0,0.0,2673.0,Credit Card
ORD000702,C0045,P027,18/02/2026 09:00,1,23310.0,0.05,22144.5,Bank Transfer
ORD000703,C0128,P007,23/02/2026 17:10,2,23310.0,0.0,46620.0,PromptPay
ORD000704,C0056,P029,25/02/2026 10:21,2,3790.5,0.0,7581.0,PromptPay
ORD000706,C0122,P015,24/02/2026 16:43,3,313.95,0.1,847.665,Bank Transfer
ORD000707,C0048,P032,08/02/2026 09:26,1,23310.0,0.1,20979.0,PromptPay
ORD000708,C0036,P013,02/02/2026 20:37,4,499.0,0.0,1996.0,PromptPay
ORD000709,C0119,P011,18/02/2026 10:54,4,24605.0,0.1,88578.0,PromptPay
ORD000710,C0032,P013,04/02/2026 05:58,2,523.95,0.0,1047.9,PromptPay
ORD000711,C0002,P009,05/02/2026 05:48,3,313.95,0.0,941.8499999999999,Credit Card
ORD000712,C0081,P029,27/02/2026 12:33,2,3990.0,0.1,7182.0,Bank Transfer
ORD000713,C0035,P030,18/02/2026 09:46,2,499.0,0.1,898.2,PromptPay
ORD000715,C0150,P023,24/02/2026 12:52,1,313.95,0.0,313.95,Credit Card
ORD000716,C0050,P001,19/02/2026 23:59,1,299.0,0.05,284.05,Bank Transfer
ORD000717,C0115,P032,08/02/2026 11:06,4,25900.0,0.05,98420.0,Bank Transfer
ORD000718,C0011,P012,20/02/2026 02:41,1,940.5,0.0,940.5,Credit Card
ORD000719,C0158,P039,06/02/2026 13:15,1,940.5,0.0,940.5,Bank Transfer
ORD000720,C0057,P039,23/02/2026 23:02,4,940.5,0.0,3762.0,Credit Card
ORD000721,C0032,P010,09/02/2026 12:51,3,990.0,0.0,2970.0,Credit Card
ORD000722,C0035,P019,04/02/2026 10:53,1,4189.5,0.0,4189.5,Credit Card
ORD000723,C0112,P006,16/02/2026 16:06,2,284.05,0.0,568.1,PromptPay
ORD000724,C0043,P018,12/02/2026 23:57,1,3990.0,0.0,3990.0,Bank Transfer
ORD000725,C0078,P020,24/02/2026 12:26,1,499.0,0.0,499.0,Credit Card
ORD000726,C0062,P036,15/02/2026 13:06,1,313.95,0.0,313.95,PromptPay
ORD000728,C0111,P010,11/02/2026 00:52,2,940.5,0.05,1786.9499999999998,Bank Transfer
ORD000729,C0064,P040,16/02/2026 22:43,3,3591.0,0.05,10234.35,PromptPay
ORD000730,C0042,P010,22/02/2026 02:03,1,990.0,0.0,990.0,Bank Transfer
ORD000731,C0156,P007,20/02/2026 20:06,1,23310.0,0.0,23310.0,PromptPay
ORD000732,C0019,P021,22/02/2026 09:06,2,25900.0,0.0,51800.0,Credit Card
ORD000733,C0030,P022,20/02/2026 07:18,2,499.0,0.0,998.0,PromptPay
ORD000735,C0092,P032,16/02/2026 16:19,1,25900.0,0.0,25900.0,Credit Card
ORD000736,C0022,P003,27/02/2026 17:04,1,25900.0,0.1,23310.0,Bank Transfer
ORD000737,C0003,P032,25/02/2026 13:07,1,25900.0,0.0,25900.0,Credit Card
ORD000738,C0105,P024,10/02/2026 06:24,2,313.95,0.05,596.505,Bank Transfer
ORD000739,C0114,P035,10/02/2026 10:59,2,27195.0,0.0,54390.0,Credit Card
ORD000740,C0012,P015,08/02/2026 18:37,2,284.05,0.05,539.695,Bank Transfer
ORD000741,C0145,P024,19/02/2026 02:17,2,313.95,0.0,627.9,PromptPay
ORD000743,C0041,P005,14/02/2026 15:45,1,299.0,0.05,284.05,PromptPay
ORD000744,C0148,P026,26/02/2026 07:55,1,12255.0,0.0,12255.0,PromptPay
ORD000745,C0045,P037,13/02/2026 18:44,2,25900.0,0.0,51800.0,Credit Card
ORD000746,C0148,P011,24/02/2026 06:03,1,27195.0,0.0,27195.0,Bank Transfer
ORD000747,C0147,P035,25/02/2026 20:17,4,25900.0,0.05,98420.0,PromptPay
ORD000748,C0150,P003,16/02/2026 22:38,4,25900.0,0.05,98420.0,Credit Card
ORD000749,C0148,P024,27/02/2026 04:04,2,269.1,0.05,511.29,PromptPay
ORD000750,C0115,P002,17/02/2026 15:20,4,1490.0,0.0,5960.0,Credit Card
ORD000416,C0109,P023,06/02/2026 05:45,2,299.0,0.0,598.0,Bank Transfer
